contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
TSLA220930C00190000,TSLA,2022-09-30,190.00,call,80.90,75.60,74.55,1,76.65,1,0,29,2022-09-30,3.21968,0.98052,0.00106,-1.07389,0.00657,0.00505
TSLA220930P00190000,TSLA,2022-09-30,190.00,put,0.01,0.01,0.00,0,0.01,2991,361,2021,2022-09-30,2.12702,-0.00113,0.00013,-0.05567,0.00052,-0.00001
TSLA220930C00191670,TSLA,2022-09-30,191.67,call,75.10,73.62,73.20,8,74.05,25,43,40,2022-09-30,2.26360,0.99746,0.00025,-0.13976,0.00109,0.00523
TSLA220930P00191670,TSLA,2022-09-30,191.67,put,0.01,0.01,0.00,0,0.01,741,59,1871,2022-09-30,2.08800,-0.00123,0.00014,-0.05898,0.00057,-0.00001
TSLA220930C00200000,TSLA,2022-09-30,200.00,call,67.00,65.33,64.90,10,65.75,16,414,460,2022-09-30,2.20507,0.99387,0.00057,-0.28184,0.00240,0.00543
TSLA220930P00200000,TSLA,2022-09-30,200.00,put,0.01,0.01,0.00,0,0.01,2125,647,14040,2022-09-30,1.83435,-0.00140,0.00018,-0.05818,0.00063,-0.00001
TSLA220930C00205000,TSLA,2022-09-30,205.00,call,69.55,60.70,59.90,1,61.50,1,4,35,2022-09-30,2.69286,0.97122,0.00176,-1.24529,0.00913,0.00539
TSLA220930P00205000,TSLA,2022-09-30,205.00,put,0.01,0.01,0.00,0,0.01,1004,528,2669,2022-09-30,1.67825,-0.00145,0.00020,-0.05510,0.00066,-0.00001
TSLA220930C00208330,TSLA,2022-09-30,208.33,call,58.77,57.05,56.65,24,57.45,10,67,59,2022-09-30,2.06849,0.98887,0.00102,-0.43743,0.00406,0.00562
TSLA220930P00208330,TSLA,2022-09-30,208.33,put,0.01,0.01,0.00,0,0.01,1250,1656,2912,2022-09-30,1.58069,-0.00153,0.00023,-0.05445,0.00069,-0.00001
TSLA220930C00210000,TSLA,2022-09-30,210.00,call,57.05,55.30,54.85,18,55.75,19,35,47,2022-09-30,1.71728,0.99591,0.00051,-0.16178,0.00168,0.00572
TSLA220930P00210000,TSLA,2022-09-30,210.00,put,0.01,0.01,0.00,0,0.01,2258,728,4480,2022-09-30,1.54167,-0.00166,0.00025,-0.05734,0.00074,-0.00001
TSLA220930C00215000,TSLA,2022-09-30,215.00,call,53.00,50.80,49.70,1,51.90,1,3,11,2022-09-30,2.36116,0.96096,0.00258,-1.40205,0.01173,0.00559
TSLA220930P00215000,TSLA,2022-09-30,215.00,put,0.01,0.01,0.00,0,0.01,772,299,3005,2022-09-30,1.38558,-0.00168,0.00028,-0.05189,0.00075,-0.00001
TSLA220930C00216670,TSLA,2022-09-30,216.67,call,50.00,48.62,48.15,15,49.10,23,25,78,2022-09-30,1.44411,0.99669,0.00050,-0.11846,0.00139,0.00591
TSLA220930P00216670,TSLA,2022-09-30,216.67,put,0.01,0.01,0.00,0,0.01,750,787,3258,2022-09-30,1.34655,-0.00183,0.00031,-0.05454,0.00081,-0.00001
TSLA220930C00220000,TSLA,2022-09-30,220.00,call,46.88,45.33,44.95,15,45.70,4,14,47,2022-09-30,1.52216,0.99154,0.00109,-0.26158,0.00320,0.00596
TSLA220930P00220000,TSLA,2022-09-30,220.00,put,0.01,0.01,0.00,0,0.01,2501,2418,7504,2022-09-30,1.24899,-0.00190,0.00035,-0.05231,0.00084,-0.00001
TSLA220930C00225000,TSLA,2022-09-30,225.00,call,42.01,40.25,39.75,1,40.75,12,35,162,2022-09-30,0.01976,1.00000,0.00000,-0.01898,0.00000,0.00616
TSLA220930P00225000,TSLA,2022-09-30,225.00,put,0.01,0.01,0.00,0,0.01,758,2627,7311,2022-09-30,1.11241,-0.00214,0.00044,-0.05198,0.00094,-0.00002
TSLA220930C00230000,TSLA,2022-09-30,230.00,call,37.60,35.35,34.95,21,35.75,15,87,139,2022-09-30,1.24899,0.98662,0.00198,-0.31658,0.00476,0.00620
TSLA220930P00230000,TSLA,2022-09-30,230.00,put,0.02,0.01,0.00,0,0.01,784,2864,8310,2022-09-30,0.97583,-0.00241,0.00055,-0.05079,0.00104,-0.00002
TSLA220930C00233330,TSLA,2022-09-30,233.33,call,32.40,31.95,31.45,21,32.45,15,109,203,2022-09-30,0.89778,0.99705,0.00072,-0.07570,0.00125,0.00637
TSLA220930P00233330,TSLA,2022-09-30,233.33,put,0.01,0.01,0.00,0,0.01,765,878,4152,2022-09-30,0.87827,-0.00245,0.00062,-0.04635,0.00106,-0.00002
TSLA220930C00235000,TSLA,2022-09-30,235.00,call,32.10,30.32,29.90,10,30.75,25,129,139,2022-09-30,1.01485,0.98949,0.00198,-0.21566,0.00386,0.00636
TSLA220930P00235000,TSLA,2022-09-30,235.00,put,0.01,0.01,0.00,0,0.01,275,2685,5604,2022-09-30,0.83925,-0.00271,0.00072,-0.04865,0.00116,-0.00002
TSLA220930C00240000,TSLA,2022-09-30,240.00,call,27.55,25.30,24.85,4,25.75,21,222,269,2022-09-30,0.80022,0.99205,0.00196,-0.14116,0.00303,0.00652
TSLA220930P00240000,TSLA,2022-09-30,240.00,put,0.01,0.01,0.00,0,0.01,244,6451,8724,2022-09-30,0.70267,-0.00307,0.00096,-0.04546,0.00130,-0.00002
TSLA220930C00241670,TSLA,2022-09-30,241.67,call,25.19,23.65,23.20,8,24.10,31,96,221,2022-09-30,0.80022,0.98764,0.00288,-0.19815,0.00445,0.00653
TSLA220930P00241670,TSLA,2022-09-30,241.67,put,0.03,0.01,0.00,0,0.01,218,4622,4625,2022-09-30,0.66364,-0.00347,0.00113,-0.04794,0.00145,-0.00003
TSLA220930C00245000,TSLA,2022-09-30,245.00,call,21.35,20.32,19.90,23,20.75,25,231,115,2022-09-30,0.70267,0.98537,0.00380,-0.20116,0.00515,0.00660
TSLA220930P00245000,TSLA,2022-09-30,245.00,put,0.01,0.01,0.00,0,0.01,48,14845,9733,2022-09-30,0.58560,-0.00454,0.00163,-0.05384,0.00184,-0.00003
TSLA220930C00250000,TSLA,2022-09-30,250.00,call,15.32,15.32,14.90,17,15.75,21,866,1152,2022-09-30,0.54657,0.98155,0.00596,-0.19218,0.00628,0.00671
TSLA220930P00250000,TSLA,2022-09-30,250.00,put,0.01,0.01,0.00,0,0.01,490,34919,26189,2022-09-30,0.44901,-0.00563,0.00258,-0.04993,0.00223,-0.00004
TSLA220930C00252500,TSLA,2022-09-30,252.50,call,14.45,12.80,12.35,20,13.25,26,96,76,2022-09-30,0.42950,0.98632,0.00587,-0.12532,0.00486,0.00682
TSLA220930P00252500,TSLA,2022-09-30,252.50,put,0.01,0.01,0.00,0,0.01,5,7399,1990,2022-09-30,0.37097,-0.00537,0.00299,-0.03956,0.00214,-0.00004
TSLA220930C00255000,TSLA,2022-09-30,255.00,call,10.12,10.32,9.95,19,10.70,17,1034,428,2022-09-30,0.39048,0.97396,0.01115,-0.18484,0.00840,0.00680
TSLA220930P00255000,TSLA,2022-09-30,255.00,put,0.02,0.01,0.01,272,0.02,40,39972,12247,2022-09-30,0.31243,-0.00769,0.00488,-0.04576,0.00294,-0.00006
TSLA220930C00257500,TSLA,2022-09-30,257.50,call,9.15,7.80,7.35,8,8.25,33,411,151,2022-09-30,0.27341,0.98147,0.01195,-0.10743,0.00630,0.00692
TSLA220930P00257500,TSLA,2022-09-30,257.50,put,0.02,0.01,0.01,905,0.02,38,21067,2008,2022-09-30,0.23438,-0.00755,0.00640,-0.03372,0.00289,-0.00006
TSLA220930C00258329,TSLA,2022-09-30,258.33,call,6.80,7.00,6.60,15,7.40,25,478,718,2022-09-30,0.29292,0.95883,0.02169,-0.20023,0.01225,0.00678
TSLA220930P00258329,TSLA,2022-09-30,258.33,put,0.01,0.01,0.00,0,0.01,14,18173,3295,2022-09-30,0.21487,-0.00905,0.00819,-0.03623,0.00339,-0.00007
TSLA220930C00260000,TSLA,2022-09-30,260.00,call,5.20,5.50,4.90,25,6.10,8,6409,2218,2022-09-30,0.31243,0.89173,0.04286,-0.42270,0.02581,0.00633
TSLA220930P00260000,TSLA,2022-09-30,260.00,put,0.01,0.01,0.00,0,0.01,153,144787,22672,2022-09-30,0.17585,-0.01442,0.01499,-0.04436,0.00508,-0.00011
TSLA220930C00262500,TSLA,2022-09-30,262.50,call,2.67,2.85,2.49,15,3.20,21,2768,724,2022-09-30,0.13683,0.92929,0.07123,-0.14908,0.01879,0.00668
TSLA220930P00262500,TSLA,2022-09-30,262.50,put,0.03,0.03,0.02,1079,0.03,7,67589,3183,2022-09-30,0.11731,-0.04326,0.05638,-0.07381,0.01275,-0.00032
TSLA220930C00265000,TSLA,2022-09-30,265.00,call,0.63,0.68,0.35,1,1.01,1,35960,2500,2022-09-30,0.09780,0.58053,0.28779,-0.27826,0.05426,0.00420
TSLA220930P00265000,TSLA,2022-09-30,265.00,put,0.30,0.26,0.16,1179,0.35,5,162426,11921,2022-09-30,0.07829,-0.40023,0.35548,-0.20102,0.05365,-0.00292
TSLA220930C00266670,TSLA,2022-09-30,266.67,call,0.03,0.07,0.03,494,0.10,10,15460,1793,2022-09-30,0.07829,0.10023,0.16172,-0.09778,0.02441,0.00073
TSLA220930P00266670,TSLA,2022-09-30,266.67,put,1.20,1.26,0.91,5,1.60,2,40624,4909,2022-09-30,0.01976,-1.00000,0.00000,0.02250,0.00000,-0.00731
TSLA220930C00267500,TSLA,2022-09-30,267.50,call,0.04,0.03,0.01,261,0.04,2,43258,2345,2022-09-30,0.09780,0.05145,0.07770,-0.07278,0.01465,0.00037
TSLA220930P00267500,TSLA,2022-09-30,267.50,put,2.02,2.20,1.79,2,2.60,1,71981,3751,2022-09-30,0.01976,-1.00000,0.00000,0.02257,0.00000,-0.00733
TSLA220930C00270000,TSLA,2022-09-30,270.00,call,0.01,0.01,0.01,1981,0.02,10,183037,11844,2022-09-30,0.15634,0.01560,0.01804,-0.04285,0.00544,0.00011
TSLA220930P00270000,TSLA,2022-09-30,270.00,put,4.50,4.53,4.00,1,5.05,32,140521,17733,2022-09-30,0.01976,-1.00000,0.00000,0.02278,0.00000,-0.00740
TSLA220930C00271670,TSLA,2022-09-30,271.67,call,0.01,0.01,0.01,863,0.02,19,52976,2955,2022-09-30,0.19536,0.01003,0.00985,-0.03645,0.00371,0.00007
TSLA220930P00271670,TSLA,2022-09-30,271.67,put,6.40,6.30,5.90,20,6.70,21,20466,4198,2022-09-30,0.01976,-1.00000,0.00000,0.02292,0.00000,-0.00744
TSLA220930C00272500,TSLA,2022-09-30,272.50,call,0.01,0.01,0.01,418,0.02,57,69130,4655,2022-09-30,0.21487,0.00855,0.00779,-0.03486,0.00323,0.00006
TSLA220930P00272500,TSLA,2022-09-30,272.50,put,7.26,7.20,6.75,25,7.65,20,17028,2285,2022-09-30,0.01976,-1.00000,0.00000,0.02299,0.00000,-0.00747
TSLA220930C00273330,TSLA,2022-09-30,273.33,call,0.01,0.01,0.00,0,0.01,19,36392,4162,2022-09-30,0.23438,0.00749,0.00636,-0.03382,0.00287,0.00005
TSLA220930P00273330,TSLA,2022-09-30,273.33,put,8.02,8.03,7.55,31,8.50,15,11621,4861,2022-09-30,0.01976,-1.00000,0.00000,0.02306,0.00000,-0.00749
TSLA220930C00275000,TSLA,2022-09-30,275.00,call,0.01,0.01,0.00,0,0.01,366,162842,14649,2022-09-30,0.29292,0.00961,0.00633,-0.05256,0.00357,0.00007
TSLA220930P00275000,TSLA,2022-09-30,275.00,put,9.50,9.62,9.15,51,10.10,22,24587,13060,2022-09-30,0.01976,-1.00000,0.00000,0.02320,0.00000,-0.00753
TSLA220930C00276670,TSLA,2022-09-30,276.67,call,0.01,0.01,0.00,0,0.01,1048,34911,4274,2022-09-30,0.33194,0.00792,0.00471,-0.05025,0.00302,0.00006
TSLA220930P00276670,TSLA,2022-09-30,276.67,put,11.33,11.35,10.90,15,11.80,36,2994,4895,2022-09-30,0.01976,-1.00000,0.00000,0.02334,0.00000,-0.00758
TSLA220930C00277500,TSLA,2022-09-30,277.50,call,0.01,0.01,0.00,0,0.01,195,28819,6437,2022-09-30,0.35146,0.00733,0.00416,-0.04970,0.00282,0.00005
TSLA220930P00277500,TSLA,2022-09-30,277.50,put,12.15,12.20,11.75,25,12.65,7,1046,2189,2022-09-30,0.01976,-1.00000,0.00000,0.02341,0.00000,-0.00760
TSLA220930C00278330,TSLA,2022-09-30,278.33,call,0.01,0.01,0.00,0,0.01,28,23318,4844,2022-09-30,0.37097,0.00685,0.00371,-0.04940,0.00266,0.00005
TSLA220930P00278330,TSLA,2022-09-30,278.33,put,13.30,13.00,12.60,25,13.40,19,1654,8112,2022-09-30,0.01976,-1.00000,0.00000,0.02348,0.00000,-0.00762
TSLA220930C00280000,TSLA,2022-09-30,280.00,call,0.01,0.01,0.00,0,0.01,1825,73239,16117,2022-09-30,0.40999,0.00609,0.00303,-0.04914,0.00239,0.00004
TSLA220930P00280000,TSLA,2022-09-30,280.00,put,14.40,14.53,14.05,6,15.00,14,7198,13704,2022-09-30,0.01976,-1.00000,0.00000,0.02363,0.00000,-0.00767
TSLA220930C00281670,TSLA,2022-09-30,281.67,call,0.01,0.01,0.00,0,0.01,1301,15140,3099,2022-09-30,0.44901,0.00554,0.00254,-0.04948,0.00220,0.00004
TSLA220930P00281670,TSLA,2022-09-30,281.67,put,16.52,16.35,15.95,21,16.75,15,523,4040,2022-09-30,0.01976,-1.00000,0.00000,0.02377,0.00000,-0.00772
TSLA220930C00282500,TSLA,2022-09-30,282.50,call,0.01,0.01,0.00,0,0.01,1262,14352,4889,2022-09-30,0.46853,0.00533,0.00235,-0.04992,0.00213,0.00004
TSLA220930P00282500,TSLA,2022-09-30,282.50,put,17.20,17.23,16.80,2,17.65,24,1109,1807,2022-09-30,0.42950,-0.99735,0.00137,-0.00065,0.00114,-0.00772
TSLA220930C00283330,TSLA,2022-09-30,283.33,call,0.01,0.01,0.00,0,0.01,1884,10692,4964,2022-09-30,0.48804,0.00516,0.00219,-0.05046,0.00206,0.00004
TSLA220930P00283330,TSLA,2022-09-30,283.33,put,17.80,18.02,17.55,30,18.50,20,1035,3773,2022-09-30,0.01976,-1.00000,0.00000,0.02391,0.00000,-0.00776
TSLA220930C00285000,TSLA,2022-09-30,285.00,call,0.01,0.01,0.00,0,0.01,4030,31226,17305,2022-09-30,0.52706,0.00485,0.00192,-0.05159,0.00195,0.00003
TSLA220930P00285000,TSLA,2022-09-30,285.00,put,20.00,19.70,19.30,21,20.10,15,3088,8023,2022-09-30,0.01976,-1.00000,0.00000,0.02405,0.00000,-0.00781
TSLA220930C00286670,TSLA,2022-09-30,286.67,call,0.01,0.01,0.00,0,0.01,1260,5379,7506,2022-09-30,0.56608,0.00462,0.00171,-0.05303,0.00187,0.00003
TSLA220930P00286670,TSLA,2022-09-30,286.67,put,21.75,21.38,20.90,17,21.85,19,483,3560,2022-09-30,0.01976,-1.00000,0.00000,0.02419,0.00000,-0.00785
TSLA220930C00287500,TSLA,2022-09-30,287.50,call,0.02,0.01,0.00,0,0.01,1516,4038,4626,2022-09-30,0.58560,0.00453,0.00163,-0.05392,0.00184,0.00003
TSLA220930P00287500,TSLA,2022-09-30,287.50,put,22.30,22.18,21.75,25,22.60,21,212,1427,2022-09-30,0.01976,-1.00000,0.00000,0.02426,0.00000,-0.00788
TSLA220930C00288330,TSLA,2022-09-30,288.33,call,0.01,0.01,0.00,0,0.01,1925,6551,6537,2022-09-30,0.60511,0.00445,0.00155,-0.05486,0.00181,0.00003
TSLA220930P00288330,TSLA,2022-09-30,288.33,put,22.85,23.00,22.50,4,23.50,22,481,2440,2022-09-30,0.01976,-1.00000,0.00000,0.02433,0.00000,-0.00790
TSLA220930C00290000,TSLA,2022-09-30,290.00,call,0.01,0.01,0.00,0,0.01,1371,11360,17983,2022-09-30,0.62462,0.00337,0.00117,-0.04410,0.00141,0.00002
TSLA220930P00290000,TSLA,2022-09-30,290.00,put,24.61,24.70,24.30,21,25.10,8,1481,5305,2022-09-30,0.01976,-1.00000,0.00000,0.02447,0.00000,-0.00794
TSLA220930C00291670,TSLA,2022-09-30,291.67,call,0.01,0.01,0.00,0,0.01,1512,1579,5132,2022-09-30,0.66364,0.00333,0.00109,-0.04634,0.00139,0.00002
TSLA220930P00291670,TSLA,2022-09-30,291.67,put,26.56,26.38,25.90,15,26.85,6,197,1047,2022-09-30,0.01976,-1.00000,0.00000,0.02461,0.00000,-0.00799
TSLA220930C00292500,TSLA,2022-09-30,292.50,call,0.01,0.01,0.00,0,0.01,1294,3162,6313,2022-09-30,0.68315,0.00332,0.00106,-0.04758,0.00139,0.00002
TSLA220930P00292500,TSLA,2022-09-30,292.50,put,25.74,27.20,26.75,22,27.65,18,736,1492,2022-09-30,0.01976,-1.00000,0.00000,0.02468,0.00000,-0.00801
TSLA220930C00293330,TSLA,2022-09-30,293.33,call,0.01,0.01,0.00,0,0.01,1515,1424,2956,2022-09-30,0.70267,0.00331,0.00102,-0.04885,0.00139,0.00002
TSLA220930P00293330,TSLA,2022-09-30,293.33,put,27.62,28.00,27.60,25,28.40,16,340,1432,2022-09-30,0.01976,-1.00000,0.00000,0.02475,0.00000,-0.00804
TSLA220930C00295000,TSLA,2022-09-30,295.00,call,0.01,0.01,0.00,0,0.01,1812,5701,19566,2022-09-30,0.74169,0.00330,0.00097,-0.05136,0.00138,0.00002
TSLA220930P00295000,TSLA,2022-09-30,295.00,put,29.59,29.70,29.25,21,30.15,15,589,2009,2022-09-30,0.01976,-1.00000,0.00000,0.02489,0.00000,-0.00808
TSLA220930C00296670,TSLA,2022-09-30,296.67,call,0.01,0.01,0.00,0,0.01,836,1698,3057,2022-09-30,0.78071,0.00329,0.00092,-0.05401,0.00138,0.00002
TSLA220930P00296670,TSLA,2022-09-30,296.67,put,31.20,31.33,30.80,33,31.85,15,269,1458,2022-09-30,0.01976,-1.00000,0.00000,0.02503,0.00000,-0.00813
TSLA220930C00297500,TSLA,2022-09-30,297.50,call,0.01,0.01,0.00,0,0.01,761,2129,2183,2022-09-30,0.80022,0.00330,0.00090,-0.05544,0.00138,0.00002
TSLA220930P00297500,TSLA,2022-09-30,297.50,put,26.35,32.17,31.75,21,32.60,16,5,355,2022-09-30,0.01976,-1.00000,0.00000,0.02510,0.00000,-0.00815
TSLA220930C00298330,TSLA,2022-09-30,298.33,call,0.01,0.01,0.00,0,0.01,817,820,2576,2022-09-30,0.80022,0.00269,0.00075,-0.04617,0.00115,0.00002
TSLA220930P00298330,TSLA,2022-09-30,298.33,put,32.01,33.02,32.55,15,33.50,17,315,1412,2022-09-30,0.01976,-1.00000,0.00000,0.02517,0.00000,-0.00817
TSLA220930C00300000,TSLA,2022-09-30,300.00,call,0.01,0.01,0.00,0,0.01,2794,7018,30355,2022-09-30,0.83925,0.00273,0.00072,-0.04901,0.00117,0.00002
TSLA220930P00300000,TSLA,2022-09-30,300.00,put,34.40,34.58,34.05,18,35.10,15,1268,5846,2022-09-30,0.01976,-1.00000,0.00000,0.02531,0.00000,-0.00822
TSLA220930C00301670,TSLA,2022-09-30,301.67,call,0.01,0.01,0.00,0,0.01,1887,2048,5064,2022-09-30,0.87827,0.00277,0.00070,-0.05196,0.00118,0.00002
TSLA220930P00301670,TSLA,2022-09-30,301.67,put,36.60,36.38,35.90,15,36.85,15,206,2091,2022-09-30,0.01976,-1.00000,0.00000,0.02545,0.00000,-0.00826
TSLA220930C00303330,TSLA,2022-09-30,303.33,call,0.01,0.01,0.00,0,0.01,1510,440,3699,2022-09-30,0.91729,0.00282,0.00068,-0.05513,0.00120,0.00002
TSLA220930P00303330,TSLA,2022-09-30,303.33,put,37.80,38.00,37.60,24,38.40,15,167,930,2022-09-30,0.01976,-1.00000,0.00000,0.02559,0.00000,-0.00831
TSLA220930C00305000,TSLA,2022-09-30,305.00,call,0.01,0.01,0.00,0,0.01,1583,1598,9879,2022-09-30,0.93681,0.00239,0.00057,-0.04851,0.00103,0.00002
TSLA220930P00305000,TSLA,2022-09-30,305.00,put,39.18,39.67,39.25,20,40.10,5,188,693,2022-09-30,0.01976,-1.00000,0.00000,0.02573,0.00000,-0.00836
TSLA220930C00306670,TSLA,2022-09-30,306.67,call,0.02,0.01,0.00,0,0.01,1524,594,3998,2022-09-30,0.97583,0.00245,0.00056,-0.05167,0.00106,0.00002
TSLA220930P00306670,TSLA,2022-09-30,306.67,put,41.30,41.30,40.90,15,41.70,21,120,901,2022-09-30,0.01976,-1.00000,0.00000,0.02588,0.00000,-0.00840
TSLA220930C00308330,TSLA,2022-09-30,308.33,call,0.01,0.01,0.00,0,0.01,760,421,5400,2022-09-30,1.01485,0.00252,0.00055,-0.05504,0.00108,0.00002
TSLA220930P00308330,TSLA,2022-09-30,308.33,put,42.20,43.00,42.60,25,43.40,15,57,211,2022-09-30,0.01976,-1.00000,0.00000,0.02602,0.00000,-0.00845
TSLA220930C00310000,TSLA,2022-09-30,310.00,call,0.01,0.01,0.00,0,0.01,2945,2034,17996,2022-09-30,1.03437,0.00218,0.00048,-0.04928,0.00095,0.00002
TSLA220930P00310000,TSLA,2022-09-30,310.00,put,43.20,44.67,44.25,21,45.10,15,410,985,2022-09-30,0.01976,-1.00000,0.00000,0.02616,0.00000,-0.00849
TSLA220930C00311670,TSLA,2022-09-30,311.67,call,0.01,0.01,0.00,0,0.01,1769,573,5853,2022-09-30,1.07339,0.00225,0.00047,-0.05261,0.00098,0.00002
TSLA220930P00311670,TSLA,2022-09-30,311.67,put,46.41,46.38,45.90,15,46.85,9,51,152,2022-09-30,0.01976,-1.00000,0.00000,0.02630,0.00000,-0.00854
TSLA220930C00313330,TSLA,2022-09-30,313.33,call,0.01,0.01,0.00,0,0.01,782,399,2924,2022-09-30,1.11241,0.00232,0.00047,-0.05616,0.00101,0.00002
TSLA220930P00313330,TSLA,2022-09-30,313.33,put,43.30,48.05,47.55,24,48.55,15,75,148,2022-09-30,0.01976,-1.00000,0.00000,0.02644,0.00000,-0.00858
