contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AMD221104C00048000,AMD,2022-11-04,48.00,call,10.90,12.38,11.80,20,12.95,20,2,19,2022-11-03,2.94651,0.93779,0.01322,-0.57259,0.00386,0.00121
AMD221104P00048000,AMD,2022-11-04,48.00,put,0.01,0.01,0.00,0,0.01,175,133,6146,2022-11-03,1.71728,-0.00540,0.00287,-0.04181,0.00049,-0.00001
AMD221104C00048500,AMD,2022-11-04,48.50,call,11.80,11.82,11.30,20,12.35,20,0,8,2022-11-03,2.67335,0.94569,0.01309,-0.46791,0.00347,0.00123
AMD221104P00048500,AMD,2022-11-04,48.50,put,0.01,0.01,0.00,0,0.01,638,147,371,2022-11-03,1.65874,-0.00593,0.00322,-0.04385,0.00053,-0.00001
AMD221104C00049000,AMD,2022-11-04,49.00,call,11.35,11.38,10.80,2,11.95,20,0,23,2022-11-03,2.73188,0.93337,0.01504,-0.56018,0.00407,0.00123
AMD221104P00049000,AMD,2022-11-04,49.00,put,0.01,0.01,0.00,0,0.01,629,693,6995,2022-11-03,1.58069,-0.00599,0.00342,-0.04220,0.00053,-0.00001
AMD221104C00049500,AMD,2022-11-04,49.50,call,9.30,10.90,10.35,20,11.45,20,0,0,2022-11-03,2.67335,0.92766,0.01637,-0.58382,0.00433,0.00123
AMD221104P00049500,AMD,2022-11-04,49.50,put,0.01,0.01,0.00,0,0.01,862,120,707,2022-11-03,1.52216,-0.00659,0.00386,-0.04422,0.00058,-0.00001
AMD221104C00050000,AMD,2022-11-04,50.00,call,10.92,10.32,9.85,69,10.80,60,15,485,2022-11-03,2.36116,0.93975,0.01609,-0.44876,0.00376,0.00126
AMD221104P00050000,AMD,2022-11-04,50.00,put,0.01,0.01,0.00,0,0.01,3950,3734,11050,2022-11-03,1.44411,-0.00665,0.00410,-0.04229,0.00059,-0.00001
AMD221104C00051000,AMD,2022-11-04,51.00,call,10.00,9.30,9.05,14,9.55,148,63,58,2022-11-03,2.10751,0.93894,0.01821,-0.40531,0.00380,0.00129
AMD221104P00051000,AMD,2022-11-04,51.00,put,0.01,0.01,0.00,0,0.01,806,1783,4204,2022-11-03,1.30753,-0.00740,0.00498,-0.04206,0.00064,-0.00001
AMD221104C00052000,AMD,2022-11-04,52.00,call,8.32,8.20,8.05,26,8.35,131,25,227,2022-11-03,1.61972,0.96021,0.01684,-0.22383,0.00270,0.00136
AMD221104P00052000,AMD,2022-11-04,52.00,put,0.01,0.01,0.00,0,0.01,70,7369,5190,2022-11-03,1.17095,-0.00826,0.00612,-0.04149,0.00071,-0.00001
AMD221104C00053000,AMD,2022-11-04,53.00,call,8.85,7.28,7.05,34,7.50,223,62,191,2022-11-03,1.67825,0.93032,0.02534,-0.35835,0.00421,0.00133
AMD221104P00053000,AMD,2022-11-04,53.00,put,0.01,0.01,0.01,244,0.02,476,1202,2849,2022-11-03,1.03437,-0.00928,0.00767,-0.04058,0.00079,-0.00002
AMD221104C00054000,AMD,2022-11-04,54.00,call,7.04,6.12,6.05,72,6.20,2,21,258,2022-11-03,0.80022,0.99510,0.00564,-0.02352,0.00045,0.00147
AMD221104P00054000,AMD,2022-11-04,54.00,put,0.02,0.01,0.01,1322,0.02,66,10581,6552,2022-11-03,0.89778,-0.01053,0.00987,-0.03932,0.00088,-0.00002
AMD221104C00055000,AMD,2022-11-04,55.00,call,5.39,5.17,5.05,549,5.30,695,317,494,2022-11-03,0.99534,0.95848,0.02836,-0.14457,0.00279,0.00144
AMD221104P00055000,AMD,2022-11-04,55.00,put,0.03,0.03,0.02,1032,0.03,545,15693,11644,2022-11-03,0.89778,-0.02766,0.02252,-0.08965,0.00200,-0.00005
AMD221104C00056000,AMD,2022-11-04,56.00,call,5.03,4.30,4.05,10,4.55,1089,346,614,2022-11-03,1.11241,0.89385,0.05236,-0.32591,0.00577,0.00135
AMD221104P00056000,AMD,2022-11-04,56.00,put,0.04,0.04,0.03,989,0.04,104,10944,5996,2022-11-03,0.78071,-0.03953,0.03475,-0.10457,0.00269,-0.00007
AMD221104C00057000,AMD,2022-11-04,57.00,call,3.19,3.17,3.10,1,3.25,60,1097,1190,2022-11-03,0.66364,0.93940,0.05750,-0.13093,0.00378,0.00146
AMD221104P00057000,AMD,2022-11-04,57.00,put,0.08,0.08,0.07,530,0.08,153,18906,7916,2022-11-03,0.72218,-0.07678,0.06342,-0.16322,0.00453,-0.00013
AMD221104C00058000,AMD,2022-11-04,58.00,call,2.30,2.29,2.24,31,2.35,2,4226,1720,2022-11-03,0.68315,0.84616,0.11031,-0.25991,0.00746,0.00133
AMD221104P00058000,AMD,2022-11-04,58.00,put,0.17,0.17,0.17,42,0.18,45,45572,7226,2022-11-03,0.68315,-0.15384,0.11031,-0.25383,0.00746,-0.00026
AMD221104C00059000,AMD,2022-11-04,59.00,call,1.50,1.50,1.48,38,1.52,38,11829,2973,2022-11-03,0.66364,0.71122,0.16361,-0.36099,0.01075,0.00113
AMD221104P00059000,AMD,2022-11-04,59.00,put,0.40,0.40,0.39,42,0.41,63,35925,7541,2022-11-03,0.68315,-0.29389,0.16025,-0.36827,0.01084,-0.00050
AMD221104C00060000,AMD,2022-11-04,60.00,call,0.91,0.92,0.90,46,0.93,57,29579,7361,2022-11-03,0.68315,0.52871,0.18512,-0.43087,0.01252,0.00085
AMD221104P00060000,AMD,2022-11-04,60.00,put,0.81,0.79,0.76,2,0.82,1,51357,26911,2022-11-03,0.68315,-0.47129,0.18512,-0.42458,0.01252,-0.00080
AMD221104C00061000,AMD,2022-11-04,61.00,call,0.50,0.49,0.48,92,0.50,1,27926,8978,2022-11-03,0.68315,0.34819,0.17200,-0.39946,0.01163,0.00056
AMD221104P00061000,AMD,2022-11-04,61.00,put,1.37,1.36,1.32,2,1.41,10,23910,6122,2022-11-03,0.66364,-0.65643,0.17618,-0.37977,0.01157,-0.00112
AMD221104C00062000,AMD,2022-11-04,62.00,call,0.24,0.24,0.23,84,0.25,63,43305,11650,2022-11-03,0.68315,0.19907,0.12988,-0.30126,0.00878,0.00032
AMD221104P00062000,AMD,2022-11-04,62.00,put,2.15,2.16,2.15,85,2.16,30,6313,3437,2022-11-03,0.72218,-0.78737,0.12777,-0.32463,0.00913,-0.00136
AMD221104C00062500,AMD,2022-11-04,62.50,call,0.17,0.17,0.16,63,0.17,66,12139,4200,2022-11-03,0.70267,0.14943,0.10520,-0.25801,0.00732,0.00024
AMD221104P00062500,AMD,2022-11-04,62.50,put,2.51,2.56,2.49,113,2.63,253,1086,1591,2022-11-03,0.72218,-0.84370,0.10545,-0.26662,0.00754,-0.00146
AMD221104C00063000,AMD,2022-11-04,63.00,call,0.11,0.11,0.11,344,0.12,42,16937,10531,2022-11-03,0.70267,0.10464,0.08205,-0.20116,0.00571,0.00017
AMD221104P00063000,AMD,2022-11-04,63.00,put,3.00,3.00,2.90,101,3.10,40,1010,2522,2022-11-03,0.72218,-0.88888,0.08336,-0.20926,0.00596,-0.00155
AMD221104C00063500,AMD,2022-11-04,63.50,call,0.09,0.08,0.08,60,0.09,64,7224,4399,2022-11-03,0.72218,0.07640,0.06318,-0.16357,0.00452,0.00012
AMD221104P00063500,AMD,2022-11-04,63.50,put,3.35,3.47,3.40,20,3.55,56,202,1402,2022-11-03,0.74169,-0.91790,0.06496,-0.17073,0.00477,-0.00161
AMD221104C00064000,AMD,2022-11-04,64.00,call,0.06,0.07,0.06,49,0.07,91,9277,6949,2022-11-03,0.78071,0.06533,0.05182,-0.15674,0.00400,0.00011
AMD221104P00064000,AMD,2022-11-04,64.00,put,3.89,3.95,3.90,2,4.00,21,509,1762,2022-11-03,0.78071,-0.93467,0.05182,-0.15003,0.00400,-0.00165
AMD221104C00065000,AMD,2022-11-04,65.00,call,0.04,0.04,0.03,618,0.04,60,14143,32897,2022-11-03,0.83925,0.03954,0.03233,-0.11295,0.00269,0.00006
AMD221104P00065000,AMD,2022-11-04,65.00,put,4.85,4.92,4.85,105,5.00,77,786,1644,2022-11-03,0.81974,-0.96398,0.03067,-0.09542,0.00249,-0.00172
AMD221104C00066000,AMD,2022-11-04,66.00,call,0.02,0.03,0.02,450,0.03,91,2539,10805,2022-11-03,0.91729,0.02738,0.02185,-0.09118,0.00198,0.00004
AMD221104P00066000,AMD,2022-11-04,66.00,put,5.10,5.92,5.85,2,6.00,1,17,887,2022-11-03,0.95632,-0.96714,0.02438,-0.10364,0.00231,-0.00175
AMD221104C00067000,AMD,2022-11-04,67.00,call,0.02,0.01,0.01,259,0.02,70,2282,7111,2022-11-03,0.89778,0.01120,0.01041,-0.04162,0.00093,0.00002
AMD221104P00067000,AMD,2022-11-04,67.00,put,6.10,6.72,6.45,1316,7.00,6,79,301,2022-11-03,0.01976,-1.00000,0.00000,0.00703,0.00000,-0.00184
AMD221104C00068000,AMD,2022-11-04,68.00,call,0.01,0.01,0.01,288,0.02,125,2925,9552,2022-11-03,0.99534,0.00966,0.00826,-0.04056,0.00081,0.00002
AMD221104P00068000,AMD,2022-11-04,68.00,put,6.78,7.78,7.55,922,8.00,10,20,426,2022-11-03,0.01976,-1.00000,0.00000,0.00713,0.00000,-0.00186
AMD221104C00069000,AMD,2022-11-04,69.00,call,0.01,0.01,0.01,10,0.02,738,1416,5586,2022-11-03,1.09290,0.00864,0.00682,-0.04037,0.00074,0.00001
AMD221104P00069000,AMD,2022-11-04,69.00,put,7.88,8.78,8.55,240,9.00,7,1,307,2022-11-03,0.01976,-1.00000,0.00000,0.00724,0.00000,-0.00189
AMD221104C00070000,AMD,2022-11-04,70.00,call,0.01,0.01,0.00,0,0.01,110,3549,20263,2022-11-03,1.19046,0.00794,0.00581,-0.04083,0.00069,0.00001
AMD221104P00070000,AMD,2022-11-04,70.00,put,9.05,9.72,9.45,288,10.00,173,14,168,2022-11-03,0.01976,-1.00000,0.00000,0.00734,0.00000,-0.00192
AMD221104C00071000,AMD,2022-11-04,71.00,call,0.01,0.01,0.00,0,0.01,162,1026,6490,2022-11-03,1.28802,0.00746,0.00508,-0.04180,0.00065,0.00001
AMD221104P00071000,AMD,2022-11-04,71.00,put,9.68,10.72,10.45,64,11.00,1,0,61,2022-11-03,0.01976,-1.00000,0.00000,0.00745,0.00000,-0.00195
AMD221104C00072000,AMD,2022-11-04,72.00,call,0.01,0.01,0.00,0,0.01,436,205,3836,2022-11-03,1.38558,0.00712,0.00454,-0.04318,0.00062,0.00001
AMD221104P00072000,AMD,2022-11-04,72.00,put,11.03,11.70,11.40,111,12.00,60,27,100,2022-11-03,0.01976,-1.00000,0.00000,0.00755,0.00000,-0.00197
AMD221104C00073000,AMD,2022-11-04,73.00,call,0.01,0.01,0.00,0,0.01,246,43,6652,2022-11-03,1.48313,0.00690,0.00412,-0.04493,0.00061,0.00001
AMD221104P00073000,AMD,2022-11-04,73.00,put,14.17,12.62,12.20,23,13.05,1,0,48,2022-11-03,0.01976,-1.00000,0.00000,0.00766,0.00000,-0.00200
AMD221104C00074000,AMD,2022-11-04,74.00,call,0.01,0.01,0.00,0,0.01,598,81,4125,2022-11-03,1.56118,0.00618,0.00355,-0.04288,0.00055,0.00001
AMD221104P00074000,AMD,2022-11-04,74.00,put,14.20,13.62,13.25,28,14.00,60,0,19,2022-11-03,0.01976,-1.00000,0.00000,0.00776,0.00000,-0.00203
AMD221104C00075000,AMD,2022-11-04,75.00,call,0.01,0.01,0.00,0,0.01,659,39,8442,2022-11-03,1.65874,0.00613,0.00332,-0.04528,0.00055,0.00001
AMD221104P00075000,AMD,2022-11-04,75.00,put,14.40,14.72,14.45,191,15.00,7,18,680,2022-11-03,0.01976,-1.00000,0.00000,0.00787,0.00000,-0.00205
AMD221104C00076000,AMD,2022-11-04,76.00,call,0.01,0.01,0.00,0,0.01,601,5,2726,2022-11-03,1.73679,0.00565,0.00295,-0.04405,0.00051,0.00001
AMD221104P00076000,AMD,2022-11-04,76.00,put,17.35,15.62,15.25,20,16.00,1,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.00797,0.00000,-0.00208
AMD221104C00077000,AMD,2022-11-04,77.00,call,0.01,0.01,0.00,0,0.01,221,104,1349,2022-11-03,1.83435,0.00570,0.00282,-0.04694,0.00051,0.00001
AMD221104P00077000,AMD,2022-11-04,77.00,put,18.10,16.68,16.30,28,17.05,62,0,47,2022-11-03,0.01976,-1.00000,0.00000,0.00808,0.00000,-0.00211
AMD221104C00078000,AMD,2022-11-04,78.00,call,0.01,0.01,0.00,0,0.01,1495,202,1560,2022-11-03,1.91239,0.00536,0.00256,-0.04632,0.00048,0.00001
AMD221104P00078000,AMD,2022-11-04,78.00,put,14.74,17.68,17.35,83,18.00,60,0,54,2022-11-03,0.01976,-1.00000,0.00000,0.00818,0.00000,-0.00214
AMD221104C00079000,AMD,2022-11-04,79.00,call,0.01,0.01,0.00,0,0.01,227,1,1962,2022-11-03,1.99044,0.00509,0.00234,-0.04601,0.00046,0.00001
AMD221104P00079000,AMD,2022-11-04,79.00,put,18.22,18.73,18.45,71,19.00,10,3,60,2022-11-03,0.01976,-1.00000,0.00000,0.00829,0.00000,-0.00216
AMD221104C00080000,AMD,2022-11-04,80.00,call,0.01,0.01,0.00,0,0.01,638,20,3040,2022-11-03,2.06849,0.00487,0.00217,-0.04597,0.00044,0.00001
AMD221104P00080000,AMD,2022-11-04,80.00,put,20.55,19.62,19.25,85,20.00,74,0,209,2022-11-03,0.01976,-1.00000,0.00000,0.00839,0.00000,-0.00219
AMD221104C00081000,AMD,2022-11-04,81.00,call,0.01,0.01,0.00,0,0.01,231,0,1163,2022-11-03,2.14653,0.00469,0.00202,-0.04618,0.00043,0.00001
AMD221104P00081000,AMD,2022-11-04,81.00,put,23.80,20.68,20.30,60,21.05,28,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.00850,0.00000,-0.00222
AMD221104C00082000,AMD,2022-11-04,82.00,call,0.01,0.01,0.00,0,0.01,226,0,1677,2022-11-03,2.22458,0.00456,0.00190,-0.04660,0.00042,0.00001
AMD221104P00082000,AMD,2022-11-04,82.00,put,22.50,21.70,21.35,60,22.05,2,3,2,2022-11-03,0.01976,-1.00000,0.00000,0.00860,0.00000,-0.00225
AMD221104C00083000,AMD,2022-11-04,83.00,call,0.01,0.01,0.00,0,0.01,436,13,8509,2022-11-03,2.30263,0.00445,0.00180,-0.04722,0.00041,0.00001
AMD221104P00083000,AMD,2022-11-04,83.00,put,21.80,22.75,22.50,65,23.00,20,2,1,2022-11-03,0.01976,-1.00000,0.00000,0.00871,0.00000,-0.00227
AMD221104C00084000,AMD,2022-11-04,84.00,call,0.01,0.01,0.00,0,0.01,280,0,831,2022-11-03,2.38067,0.00437,0.00171,-0.04801,0.00040,0.00001
AMD221104P00084000,AMD,2022-11-04,84.00,put,22.84,23.60,23.20,65,24.00,20,0,1,2022-11-03,0.01976,-1.00000,0.00000,0.00881,0.00000,-0.00230
AMD221104C00085000,AMD,2022-11-04,85.00,call,0.01,0.01,0.00,0,0.01,142,0,3046,2022-11-03,2.45872,0.00431,0.00164,-0.04898,0.00040,0.00001
AMD221104P00085000,AMD,2022-11-04,85.00,put,25.40,24.62,24.25,65,25.00,60,0,2,2022-11-03,0.01976,-1.00000,0.00000,0.00892,0.00000,-0.00233
AMD221104C00086000,AMD,2022-11-04,86.00,call,0.01,0.01,0.00,0,0.01,231,0,312,2022-11-03,2.53677,0.00427,0.00157,-0.05010,0.00039,0.00001
AMD221104P00086000,AMD,2022-11-04,86.00,put,23.70,25.70,25.25,20,26.15,20,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.00902,0.00000,-0.00236
AMD221104C00087000,AMD,2022-11-04,87.00,call,0.02,0.01,0.00,0,0.01,219,0,1057,2022-11-03,2.59530,0.00399,0.00145,-0.04827,0.00037,0.00001
AMD221104P00087000,AMD,2022-11-04,87.00,put,26.00,26.77,26.35,20,27.20,1,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.00913,0.00000,-0.00238
AMD221104C00090000,AMD,2022-11-04,90.00,call,0.01,0.01,0.00,0,0.01,236,0,10507,2022-11-03,2.80993,0.00379,0.00128,-0.04994,0.00036,0.00001
AMD221104P00090000,AMD,2022-11-04,90.00,put,29.79,29.73,29.25,20,30.20,21,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.00944,0.00000,-0.00247
AMD221104C00095000,AMD,2022-11-04,95.00,call,0.01,0.01,0.00,0,0.01,195,0,248,2022-11-03,3.14163,0.00346,0.00105,-0.05145,0.00033,0.00001
AMD221104P00095000,AMD,2022-11-04,95.00,put,30.33,34.58,34.10,20,35.05,20,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.00997,0.00000,-0.00260
AMD221104C00100000,AMD,2022-11-04,100.00,call,0.01,0.01,0.00,0,0.01,182,0,251,2022-11-03,3.45382,0.00322,0.00090,-0.05299,0.00031,0.00001
AMD221104P00100000,AMD,2022-11-04,100.00,put,39.89,39.62,39.15,20,40.10,20,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01049,0.00000,-0.00274
AMD221104C00105000,AMD,2022-11-04,105.00,call,0.01,0.01,0.00,0,0.01,207,0,383,2022-11-03,3.74649,0.00302,0.00078,-0.05424,0.00029,0.00000
AMD221104P00105000,AMD,2022-11-04,105.00,put,41.20,44.55,43.95,20,45.15,20,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01102,0.00000,-0.00288
AMD221104C00110000,AMD,2022-11-04,110.00,call,0.01,0.01,0.00,0,0.01,208,0,239,2022-11-03,4.01966,0.00283,0.00069,-0.05496,0.00027,0.00000
AMD221104P00110000,AMD,2022-11-04,110.00,put,43.00,49.75,49.30,20,50.20,1,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01154,0.00000,-0.00301
AMD221104C00115000,AMD,2022-11-04,115.00,call,0.02,0.01,0.00,0,0.01,208,0,84,2022-11-03,4.27331,0.00265,0.00061,-0.05502,0.00026,0.00000
AMD221104P00115000,AMD,2022-11-04,115.00,put,0.00,54.73,54.25,20,55.20,1,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01207,0.00000,-0.00315
AMD221104C00120000,AMD,2022-11-04,120.00,call,0.01,0.01,0.00,0,0.01,141,0,21,2022-11-03,4.52696,0.00257,0.00056,-0.05660,0.00025,0.00000
AMD221104P00120000,AMD,2022-11-04,120.00,put,0.00,59.70,59.20,20,60.20,20,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01259,0.00000,-0.00329
AMD221104C00125000,AMD,2022-11-04,125.00,call,0.01,0.01,0.00,0,0.01,248,0,131,2022-11-03,4.76110,0.00246,0.00051,-0.05720,0.00024,0.00000
AMD221104P00125000,AMD,2022-11-04,125.00,put,0.00,64.68,64.20,20,65.15,20,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01312,0.00000,-0.00342
AMD221104C00130000,AMD,2022-11-04,130.00,call,0.01,0.01,0.00,0,0.01,353,10,111,2022-11-03,4.97573,0.00232,0.00046,-0.05678,0.00023,0.00000
AMD221104P00130000,AMD,2022-11-04,130.00,put,65.50,69.62,69.05,20,70.20,1,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01364,0.00000,-0.00356
AMD221104C00135000,AMD,2022-11-04,135.00,call,0.01,0.01,0.00,0,0.01,256,0,50,2022-11-03,5.19036,0.00224,0.00043,-0.05743,0.00022,0.00000
AMD221104P00135000,AMD,2022-11-04,135.00,put,0.00,74.88,74.65,20,75.10,20,0,0,2022-11-03,4.81964,-0.99897,0.00023,-0.01213,0.00011,-0.00370
AMD221104C00140000,AMD,2022-11-04,140.00,call,0.01,0.01,0.00,0,0.01,141,0,18,2022-11-03,5.38548,0.00213,0.00040,-0.05693,0.00021,0.00000
AMD221104P00140000,AMD,2022-11-04,140.00,put,0.00,79.92,79.50,20,80.35,1,0,0,2022-11-03,6.24399,-0.99231,0.00108,-0.19338,0.00067,-0.00382
AMD221104C00145000,AMD,2022-11-04,145.00,call,0.01,0.01,0.00,0,0.01,464,0,103,2022-11-03,5.58060,0.00206,0.00037,-0.05730,0.00021,0.00000
AMD221104P00145000,AMD,2022-11-04,145.00,put,0.00,84.90,84.40,1,85.40,1,0,0,2022-11-03,6.08790,-0.99539,0.00070,-0.11365,0.00042,-0.00397
AMD221111C00025000,AMD,2022-11-11,25.00,call,37.20,35.45,34.95,24,35.95,52,0,1,2022-11-03,3.41479,0.97669,0.00181,-0.10710,0.00490,0.00510
AMD221111P00025000,AMD,2022-11-11,25.00,put,0.01,0.01,0.00,0,0.01,147,0,954,2022-11-03,2.12702,-0.00161,0.00027,-0.00614,0.00046,-0.00002
AMD221111C00030000,AMD,2022-11-11,30.00,call,27.75,30.38,29.95,60,30.80,53,0,110,2022-11-03,2.63433,0.97610,0.00240,-0.08543,0.00501,0.00620
AMD221111P00030000,AMD,2022-11-11,30.00,put,0.01,0.01,0.00,0,0.01,140,20,90,2022-11-03,1.71728,-0.00209,0.00043,-0.00629,0.00059,-0.00003
AMD221111C00035000,AMD,2022-11-11,35.00,call,0.00,25.45,24.95,36,25.95,54,0,0,2022-11-03,2.22458,0.96480,0.00392,-0.09946,0.00691,0.00713
AMD221111P00035000,AMD,2022-11-11,35.00,put,0.01,0.01,0.00,0,0.01,117,0,2612,2022-11-03,1.36606,-0.00272,0.00069,-0.00635,0.00075,-0.00004
AMD221111C00040000,AMD,2022-11-11,40.00,call,19.20,20.48,19.95,36,21.00,54,0,1,2022-11-03,1.77581,0.95390,0.00612,-0.09933,0.00860,0.00808
AMD221111P00040000,AMD,2022-11-11,40.00,put,0.01,0.01,0.00,0,0.01,233,2723,2603,2022-11-03,1.05388,-0.00353,0.00113,-0.00619,0.00094,-0.00005
AMD221111C00040500,AMD,2022-11-11,40.50,call,0.00,19.98,19.45,33,20.50,52,0,0,2022-11-03,1.73679,0.95230,0.00643,-0.09986,0.00884,0.00817
AMD221111P00040500,AMD,2022-11-11,40.50,put,0.01,0.01,0.00,0,0.01,111,1575,1446,2022-11-03,1.01485,-0.00338,0.00113,-0.00572,0.00091,-0.00005
AMD221111C00041000,AMD,2022-11-11,41.00,call,0.00,19.40,18.90,43,19.90,53,0,0,2022-11-03,1.60021,0.95881,0.00620,-0.08256,0.00785,0.00838
AMD221111P00041000,AMD,2022-11-11,41.00,put,0.02,0.01,0.00,0,0.01,62,0,23,2022-11-03,0.99534,-0.00373,0.00126,-0.00613,0.00099,-0.00005
AMD221111C00041500,AMD,2022-11-11,41.50,call,0.00,18.90,18.40,41,19.40,52,0,0,2022-11-03,1.56118,0.95748,0.00652,-0.08269,0.00806,0.00847
AMD221111P00041500,AMD,2022-11-11,41.50,put,0.09,0.01,0.01,6,0.02,439,0,34,2022-11-03,0.95632,-0.00354,0.00125,-0.00562,0.00094,-0.00005
AMD221111C00042000,AMD,2022-11-11,42.00,call,18.60,18.45,17.90,45,19.00,53,0,3,2022-11-03,1.56118,0.95257,0.00712,-0.08993,0.00880,0.00851
AMD221111P00042000,AMD,2022-11-11,42.00,put,0.03,0.01,0.01,279,0.02,628,1,4,2022-11-03,0.93681,-0.00390,0.00139,-0.00601,0.00103,-0.00005
AMD221111C00042500,AMD,2022-11-11,42.50,call,0.00,17.98,17.45,29,18.50,53,0,0,2022-11-03,1.56118,0.94729,0.00774,-0.09748,0.00957,0.00854
AMD221111P00042500,AMD,2022-11-11,42.50,put,0.04,0.01,0.01,629,0.02,573,0,8,2022-11-03,0.89778,-0.00367,0.00137,-0.00545,0.00098,-0.00005
AMD221111C00043000,AMD,2022-11-11,43.00,call,0.00,17.42,16.95,34,17.90,53,0,0,2022-11-03,1.44411,0.95329,0.00760,-0.08263,0.00869,0.00874
